pincode,state_id,area_code,area_name,region,is_edl,ecom_zone,apex_service,apex_tat,apex_zone,surface_service,surface_tat,surface_zone,dp_service,dp_tat,dp_zone
250615,34,BPF,BAGHPAT,NORTH,1,C,none,120,NT,none,168,N2,both,72,C
250617,34,BPF,BAGHPAT,NORTH,1,C,none,120,NT,none,168,N2,both,72,C
250619,34,BPF,BAGHPAT,NORTH,1,C,none,120,NT,none,168,N2,both,72,C
250620,34,BPF,BAGHPAT,NORTH,1,C,none,120,NT,none,168,N2,both,72,C
250621,34,BPF,BAGHPAT,NORTH,1,C,none,120,NT,none,168,N2,,,
250622,34,BPF,BAGHPAT,NORTH,1,C,none,120,NT,none,168,N2,both,72,C
250623,34,BPF,BAGHPAT,NORTH,1,C,none,120,NT,none,168,N2,,,
250625,34,BPF,BAGHPAT,NORTH,1,C,none,120,NT,none,168,N2,both,72,C
250626,34,BPF,BAGHPAT,NORTH,1,C,none,96,NT,none,144,N2,,,
250645,34,MEE,"CIVIL LINE SERVICE CENTRE",NORTH,1,B,none,72,NT,none,144,N2,,,
251001,34,DMZ,MUZAFFARNAGAR,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
251201,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,48,B
251202,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,72,B
251203,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,72,B
251301,34,SHY,SHAMLI,NORTH,1,C,none,96,NT,none,168,N2,both,96,C
251305,34,SHY,SHAMLI,NORTH,1,C,none,96,NT,none,168,N2,both,96,C
251306,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,72,B
251307,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,72,B
251308,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,72,B
251309,34,SHY,SHAMLI,NORTH,1,C,none,96,NT,none,168,N2,both,96,C
251310,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,72,B
251311,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,72,B
251314,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,72,B
251315,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,96,NT,none,168,N2,both,72,B
251316,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,96,NT,none,168,N2,both,72,B
251317,34,MOR,MORADABAD,NORTH,1,B,none,96,NT,none,168,N2,,,
251318,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,72,NT,none,144,N2,both,72,B
251319,34,SHY,SHAMLI,NORTH,1,C,none,96,NT,none,168,N2,both,96,C
251320,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,96,NT,none,168,N2,,,
251327,34,MZN,MUZAFFARNAGAR,NORTH,1,C,none,96,NT,none,168,N2,both,72,B
254716,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
261001,34,TPU,SITAPUR,NORTH,1,C,none,120,NT,none,144,N2,both,48,B
261121,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
261125,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,72,NT,none,120,N2,,,
261131,34,SDL,"SIDHAULI (SITAPUR)",NORTH,0,C,inbound,72,NT,inbound,120,N2,both,48,B
261135,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
261136,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,72,NT,none,120,N2,,,
261141,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
261145,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,,,
261151,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,72,NT,none,120,N2,,,
261201,34,SDL,"SIDHAULI (SITAPUR)",NORTH,0,C,inbound,96,NT,inbound,144,N2,both,48,B
261202,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,96,NT,none,144,N2,both,48,B
261203,34,SDL,"SIDHAULI (SITAPUR)",NORTH,0,C,inbound,96,NT,inbound,144,N2,both,48,B
261204,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,144,NT,none,192,N2,both,48,B
261205,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
261206,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
261207,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,,,
261208,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,96,NT,none,144,N2,both,48,B
261301,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,96,NT,none,144,N2,both,48,B
261302,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,96,NT,none,144,N2,both,48,B
261303,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
261401,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
261402,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,96,NT,none,144,N2,both,48,B
261403,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
261404,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,120,NT,none,168,N2,,,
261405,34,SDL,"SIDHAULI (SITAPUR)",NORTH,1,C,none,96,NT,none,144,N2,both,48,B
261501,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,72,NT,none,120,N2,both,48,B
261502,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,120,NT,none,168,N2,,,
261505,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
261506,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
262001,34,PHT,PILIBHIT,NORTH,1,C,none,120,NT,none,216,N2,both,72,B
262122,34,PUP,PURANPUR,NORTH,1,C,none,120,NT,none,216,N2,both,72,C
262123,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
262124,34,PHT,PILIBHIT,NORTH,1,C,none,168,NT,none,264,N2,,,
262201,34,PHT,PILIBHIT,NORTH,1,C,none,168,NT,none,264,N2,both,96,B
262302,34,BRY,"BAREILY CHOKI CHORAHA",NORTH,1,C,none,168,NT,none,264,N2,both,72,B
262308,35,STK,"SITARGANJ EXPANSION",NORTH,1,C,none,96,NT,none,168,N2,both,72,B
262310,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
262311,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
262312,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
262401,35,BZP,BAZPUR,NORTH,1,C,none,96,NT,none,168,N2,both,48,B
262402,35,RDP,RUDRAPUR,NORTH,1,B,none,72,NT,none,144,N2,,,
262403,35,RDP,RUDRAPUR,NORTH,1,B,none,72,NT,none,144,N2,,,
262404,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
262405,35,SIT,SITARGANJ,NORTH,0,C,both,48,NT,both,168,N2,both,72,B
262406,34,BRY,"BAREILY CHOKI CHORAHA",NORTH,1,C,none,120,NT,none,216,N2,both,72,B
262407,34,BRY,BAREILLY,NORTH,1,C,none,96,NT,none,192,N2,,,
262410,34,BRY,BAREILLY,NORTH,1,C,none,96,NT,none,192,N2,,,
262501,35,PGH,PITHORAGARH,NORTH,1,C,none,144,NT,none,216,N2,both,120,C
262502,35,PGH,PITHORAGARH,NORTH,1,C,none,144,NT,none,216,N2,,,
262519,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262520,35,PGH,PITHORAGARH,NORTH,1,C,none,144,NT,none,216,N2,both,120,C
262521,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262522,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262523,35,CWT,CHAMPAWAT,NORTH,1,C,none,144,NT,none,216,N2,both,120,C
262524,35,CWT,CHAMPAWAT,NORTH,1,C,none,144,NT,none,216,N2,both,120,C
262525,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262526,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262527,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262529,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262530,35,PGH,PITHORAGARH,NORTH,1,C,none,120,NT,none,192,N2,both,120,C
262531,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262532,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262533,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262534,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262541,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262542,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262543,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262544,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262545,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262546,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262547,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262550,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262551,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262552,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262553,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262554,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262555,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262561,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262571,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
262572,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
262573,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
262574,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
262575,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262576,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262580,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
262701,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,96,NT,none,144,N2,both,48,B
262702,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
262721,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
262722,34,MPK,"LAKHIMPUR KHERI",NORTH,0,C,inbound,120,NT,inbound,168,N2,both,48,B
262723,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,144,NT,none,192,N2,,,
262724,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,72,NT,none,120,N2,both,48,B
262725,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,72,NT,none,120,N2,both,48,B
262726,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,72,NT,none,120,N2,both,48,B
262727,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,120,NT,none,168,N2,,,
262728,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
262801,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
262802,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,96,NT,none,144,N2,both,48,B
262803,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,144,NT,none,192,N2,both,48,B
262804,34,GLA,"GOLA GORAKHNATH",NORTH,0,C,inbound,120,NT,inbound,168,N2,both,48,B
262805,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
262901,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
262902,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,144,NT,none,192,N2,both,48,B
262903,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,72,NT,none,120,N2,both,48,B
262904,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,120,NT,none,168,N2,,,
262905,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,120,NT,none,168,N2,,,
262906,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,120,NT,none,168,N2,,,
262907,34,MPK,"LAKHIMPUR KHERI",NORTH,1,C,none,120,NT,none,168,N2,both,48,B
262908,34,GLA,"GOLA GORAKHNATH",NORTH,1,C,none,96,NT,none,144,N2,,,
263001,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263002,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263126,35,KTG,KATHGODAM,NORTH,1,C,none,120,NT,none,216,N2,both,72,B
263127,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263128,35,RDP,RUDRAPUR,NORTH,1,B,none,72,NT,none,144,N2,,,
263129,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263131,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263132,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263134,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263135,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263136,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263137,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263138,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263139,35,HDW,HALDWANI,NORTH,0,C,both,48,NT,both,120,N2,both,72,B
263140,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263141,35,HDW,HALDWANI,NORTH,0,C,both,48,NT,both,120,N2,both,72,B
263143,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263144,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263145,35,RDP,RUDRAPUR,NORTH,0,B,both,48,NT,both,120,N2,both,48,B
263148,35,KCH,KICHHA,NORTH,0,C,both,48,NT,both,120,N2,both,48,B
263149,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263150,35,KHX,KASHIPUR,NORTH,1,C,none,120,NT,none,192,N2,,,
263152,35,KCH,KICHHA,NORTH,1,C,none,120,NT,none,192,N2,both,48,B
263153,35,RDP,RUDRAPUR,NORTH,0,B,both,48,NT,both,120,N2,both,48,B
263154,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263155,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263156,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263157,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263158,35,RDP,RUDRAPUR,NORTH,1,B,none,96,NT,none,168,N2,,,
263159,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263160,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,both,48,B
263162,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263163,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263164,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263301,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263309,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263408,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263601,35,ARA,ALMORA,NORTH,1,C,none,120,NT,none,192,N2,both,120,C
263610,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263620,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263621,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263622,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263623,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263624,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263625,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263626,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263627,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263628,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263629,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263630,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263631,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263632,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263633,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263634,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263635,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263636,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263637,35,ARA,ALMORA,NORTH,1,C,none,96,NT,none,168,N2,both,120,C
263638,35,ARA,ALMORA,NORTH,1,C,none,120,NT,none,192,N2,,,
263639,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263640,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263641,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263642,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263643,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263645,35,RNI,RANIKHET,NORTH,1,C,none,120,NT,none,192,N2,both,96,C
263646,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263651,35,RNI,RANIKHET,NORTH,1,C,none,120,NT,none,192,N2,,,
263652,35,RNI,RANIKHET,NORTH,1,C,none,120,NT,none,192,N2,,,
263653,35,DWA,DWARAHAT,NORTH,1,C,none,120,NT,none,192,N2,both,120,B
263654,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263655,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263656,35,DWA,DWARAHAT,NORTH,1,C,none,120,NT,none,192,N2,both,120,B
263658,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263659,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263660,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263661,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263662,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263663,35,RNI,RANIKHET,NORTH,1,C,none,120,NT,none,192,N2,,,
263664,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263665,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263667,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263671,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263675,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263676,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263677,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263678,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263679,35,RDP,RUDRAPUR,NORTH,1,B,none,144,NT,none,216,N2,,,
263680,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263681,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263683,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263684,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263686,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263687,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263688,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
263689,35,RDP,RUDRAPUR,NORTH,1,B,none,120,NT,none,192,N2,,,
271001,34,GON,GONDA,NORTH,1,C,none,72,NT,none,120,N2,both,72,C
271002,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,both,72,C
271003,34,GON,GONDA,NORTH,1,C,none,72,NT,none,120,N2,both,72,C
271122,34,GON,GONDA,NORTH,1,C,none,72,NT,none,120,N2,,,
271123,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271124,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271125,34,GON,GONDA,NORTH,1,C,none,72,NT,none,120,N2,,,
271126,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271127,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,120,NT,none,168,N2,,,
271128,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,120,NT,none,168,N2,,,
271129,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271130,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,72,NT,none,120,N2,,,
271201,34,BMP,BALRAMPUR,NORTH,1,C,none,120,NT,none,168,N2,both,72,B
271202,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271203,34,BMP,BALRAMPUR,NORTH,1,C,none,144,NT,none,192,N2,,,
271204,34,GON,GONDA,NORTH,1,C,none,72,NT,none,120,N2,,,
271205,34,BMP,BALRAMPUR,NORTH,1,C,none,144,NT,none,192,N2,both,72,B
271206,34,BMP,BALRAMPUR,NORTH,1,C,none,144,NT,none,192,N2,,,
271207,34,BMP,BALRAMPUR,NORTH,1,C,none,144,NT,none,192,N2,,,
271208,34,BMP,BALRAMPUR,NORTH,1,C,none,144,NT,none,192,N2,both,72,B
271209,34,GON,GONDA,NORTH,1,C,none,72,NT,none,120,N2,,,
271210,34,BMP,BALRAMPUR,NORTH,1,C,none,144,NT,none,192,N2,both,72,B
271211,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,144,NT,none,192,N2,,,
271214,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,120,NT,none,168,N2,,,
271215,34,BMP,BALRAMPUR,NORTH,1,C,none,96,NT,none,144,N2,,,
271301,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271302,34,GON,GONDA,NORTH,1,C,none,144,NT,none,192,N2,both,72,C
271303,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,both,72,C
271304,34,GON,GONDA,NORTH,1,C,none,72,NT,none,120,N2,,,
271305,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,both,72,C
271306,34,BMP,BALRAMPUR,NORTH,1,C,none,144,NT,none,192,N2,both,72,B
271307,34,BMP,BALRAMPUR,NORTH,1,C,none,120,NT,none,168,N2,,,
271308,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271309,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271310,34,GON,GONDA,NORTH,1,C,none,72,NT,none,120,N2,,,
271311,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271312,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271313,34,STI,BASTI,NORTH,1,C,none,120,NT,none,240,N2,both,48,B
271315,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,120,NT,none,168,N2,,,
271316,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,120,NT,none,168,N2,,,
271317,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,120,NT,none,168,N2,,,
271318,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,120,NT,none,168,N2,,,
271319,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271320,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,120,NT,none,168,N2,,,
271401,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271402,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271403,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271404,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,72,NT,none,120,N2,,,
271406,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,72,NT,none,120,N2,,,
271502,34,GON,GONDA,NORTH,0,C,inbound,120,NT,inbound,168,N2,,,
271503,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271504,34,GON,GONDA,NORTH,1,C,none,144,NT,none,192,N2,,,
271601,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271602,34,GON,GONDA,NORTH,1,C,none,120,NT,none,168,N2,,,
271603,34,GON,GONDA,NORTH,1,C,none,72,NT,none,120,N2,,,
271604,34,BMP,BALRAMPUR,NORTH,1,C,none,144,NT,none,192,N2,both,72,B
271605,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,144,NT,none,192,N2,,,
271606,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,72,NT,none,120,N2,,,
271607,34,BMP,BALRAMPUR,NORTH,1,C,none,144,NT,none,192,N2,both,72,B
271608,34,LCK,"LUCKNOW SERVICE CENTRE",NORTH,1,A,none,72,NT,none,120,N2,,,
271609,34,BMP,BALRAMPUR,NORTH,1,C,none,72,NT,none,120,N2,both,72,B
271801,34,BHF,BAHRAICH,NORTH,1,C,none,120,NT,none,168,N2,both,48,C
271802,34,BHF,BAHRAICH,NORTH,1,C,none,96,NT,none,144,N2,,,
271803,34,BHF,BAHRAICH,NORTH,1,C,none,96,NT,none,144,N2,both,48,C
271804,34,BHF,BAHRAICH,NORTH,1,C,none,96,NT,none,144,N2,,,
271805,34,BHF,BAHRAICH,NORTH,1,C,none,96,NT,none,144,N2,,,
271806,34,BHF,BAHRAICH,NORTH,1,C,none,96,NT,none,144,N2,,,
